Incident ID,Date,State,City,County,Address,Latitude,Longitude,# Killed,# Injured,Incident Characteristics
2206367,1/6/22,Maryland,Baltimore,,2300 block of Washington Blvd,39.2696,-76.6494,0,1,Shot - Wounded/Injured
2413646,9/13/22,Maryland,Baltimore,,2300 block of Washington Blvd,39.2696,-76.6494,0,1,Shot - Wounded/Injured
2339364,6/22/22,Maryland,Baltimore,,2500 block of Georgetown Rd,39.2698,-76.6571,1,0,"Shot - Dead (murder, accidental, suicide)"
2207211,1/8/22,Maryland,Baltimore,,5501 Holabird Ave,39.2702,-76.5477,0,1,Shot - Wounded/Injured
2478601,12/10/22,Maryland,Baltimore,,900 block of Pine Heights Ave,39.2714,-76.6769,0,1,Shot - Wounded/Injured
2448725,10/30/22,Maryland,Baltimore,,Charles St and E Randall St,39.2716,-76.614,0,1,Shot - Wounded/Injured
2401195,8/29/22,Maryland,Baltimore,,1601 Light St,39.2716,-76.6114,0,1,"Shot - Wounded/Injured
Workplace shooting (disgruntled employee)
Domestic Violence
LOCKDOWN/ALERT ONLY:  No GV Incident Occurred Onsite"
2283733,4/19/22,Maryland,Baltimore,,4700 block of Melbourne Rd,39.2726,-76.6932,0,1,Shot - Wounded/Injured
2379739,8/5/22,Maryland,Baltimore,,1211 Bernard Dr,39.2726,-76.657,0,1,Shot - Wounded/Injured
2343484,6/28/22,Maryland,Baltimore,,6600 block of Holabird Ave,39.2727,-76.5336,0,1,Shot - Wounded/Injured
2364520,7/19/22,Maryland,Baltimore,,6600 block of Holabird Ave,39.2727,-76.5336,0,1,Shot - Wounded/Injured
2449995,11/1/22,Maryland,Baltimore,,6600 block of Holabird Ave,39.2727,-76.5336,0,1,Shot - Wounded/Injured
2459370,11/14/22,Maryland,Baltimore,,6700 block of Brentwood Ave,39.273,-76.5307,0,1,Shot - Wounded/Injured
2263675,3/26/22,Maryland,Baltimore,,1700 block of Dundalk Ave,39.2743,-76.5325,0,1,Shot - Wounded/Injured
2258115,3/20/22,Maryland,Baltimore,,1525 Russell St,39.2745,-76.628,0,1,Shot - Wounded/Injured
2439203,10/17/22,Maryland,Baltimore,,1500 block of Russell St,39.2745,-76.628,0,1,Shot - Wounded/Injured
2336215,6/19/22,Maryland,Baltimore,,2100 block of Washington Blvd,39.275,-76.6475,1,0,"Shot - Dead (murder, accidental, suicide)"
2448758,10/30/22,Maryland,Baltimore,,1800 block of Washington Blvd,39.2762,-76.6441,0,1,Shot - Wounded/Injured
2301236,5/13/22,Maryland,Baltimore,,1026 S Charles St,39.2772,-76.6147,0,1,"Shot - Wounded/Injured
Domestic Violence"
2440176,10/18/22,Maryland,Baltimore,,1515 Washington Blvd,39.2775,-76.6382,1,0,"Shot - Dead (murder, accidental, suicide)"
2361411,7/16/22,Maryland,Baltimore,,6200 block of Fortview Way,39.2778,-76.5417,1,0,"Shot - Dead (murder, accidental, suicide)"
2280049,4/16/22,Maryland,Baltimore,,100 block of W Hamburg St,39.2779,-76.616,0,1,Shot - Wounded/Injured
2473002,12/2/22,Maryland,Baltimore,,100 block of W Hamburg St,39.2779,-76.616,0,1,"Shot - Wounded/Injured
Armed robbery with injury/death and/or evidence of DGU found"
2443334,10/23/22,Maryland,Baltimore,,10 block of W Hamburg St,39.2781,-76.615,0,1,Shot - Wounded/Injured
2308136,5/21/22,Maryland,Baltimore,,900 block of Leadenhall St,39.2786,-76.6171,1,0,"Shot - Dead (murder, accidental, suicide)"
2485916,12/20/22,Maryland,Baltimore,,Yale Ave and Potter St,39.2787,-76.6855,0,1,Shot - Wounded/Injured
2410440,9/9/22,Maryland,Baltimore,,2800 block of Boston St,39.279,-76.578,0,1,Shot - Wounded/Injured
2438747,10/15/22,Maryland,Baltimore,,2600 block of Wilkens Ave,39.2792,-76.6568,1,0,"Shot - Dead (murder, accidental, suicide)"
2340149,6/25/22,Maryland,Baltimore,,800 Block of S Hanover St,39.2797,-76.616,1,0,"Shot - Dead (murder, accidental, suicide)"
2464162,11/20/22,Maryland,Baltimore,,2600 block of St. Benedict St,39.2799,-76.6568,1,0,"Shot - Dead (murder, accidental, suicide)"
2212784,1/15/22,Maryland,Baltimore,,2600 block of Saint Benedict St,39.2799,-76.6568,0,1,Shot - Wounded/Injured
2212765,1/14/22,Maryland,Baltimore,,900 block of Russell St,39.28,-76.6238,1,0,"Shot - Dead (murder, accidental, suicide)"
2279807,4/15/22,Maryland,Baltimore,,800 block of W Cross St,39.28,-76.6287,0,1,Shot - Wounded/Injured
2257162,3/18/22,Maryland,Baltimore,,3100 block of Frederick Ave,39.2803,-76.6683,0,1,Shot - Wounded/Injured
2385718,8/12/22,Maryland,Baltimore,,600 block of S Smallwood St,39.2803,-76.6505,0,1,Shot - Wounded/Injured
2299395,3/21/22,Maryland,Baltimore,,2900 block of Stafford Rd,39.2803,-76.7005,0,1,"Shot - Wounded/Injured
Domestic Violence"
2356347,7/11/22,Maryland,Baltimore,,2900 block of Oâ€™Donnell St,39.2805,-76.5753,0,1,Shot - Wounded/Injured
2466915,11/22/22,Maryland,Baltimore,,8700 block of Loch Raven Blvd,39.2807,-76.6002,1,0,"Shot - Dead (murder, accidental, suicide)"
2304700,5/16/22,Maryland,Baltimore,,9000 block of Franklin Square Dr,39.2807,-76.6002,0,1,Shot - Wounded/Injured
2381289,8/6/22,Maryland,Baltimore,,1800 block of Belmont Ave,39.2807,-76.6002,0,1,Shot - Wounded/Injured
2479134,12/12/22,Maryland,Baltimore,,1300 block of Washington Blvd,39.2807,-76.6358,0,1,Shot - Wounded/Injured
2361640,7/17/22,Maryland,Baltimore,,1000 block of Potomac St,39.2809,-76.5743,0,2,Shot - Wounded/Injured
2262103,3/24/22,Maryland,Baltimore,,1800 block of Eagle St,39.2812,-76.6449,0,1,Shot - Wounded/Injured
2340511,6/26/22,Maryland,Baltimore,,1600 block of Thames St,39.2812,-76.5948,0,1,Shot - Wounded/Injured
2449231,10/30/22,Maryland,Baltimore,,500 block of S Bentalou St,39.2813,-76.6526,1,0,"Shot - Dead (murder, accidental, suicide)"
2392375,8/20/22,Maryland,Baltimore,,2200 block of Christian St,39.2813,-76.6513,0,1,Shot - Wounded/Injured
2393245,8/20/22,Maryland,Baltimore,,2300 block of Ashton St,39.2814,-76.6525,1,0,"Shot - Dead (murder, accidental, suicide)"
2231842,2/11/22,Maryland,Baltimore,,500 block of S Payson St,39.2816,-76.6478,1,0,"Shot - Dead (murder, accidental, suicide)"
2272992,4/6/22,Maryland,Baltimore,,4105 Frederick Ave,39.2816,-76.6838,1,0,"Shot - Dead (murder, accidental, suicide)"
2311103,5/24/22,Maryland,Baltimore,,6200 block of Oâ€™Donnell St,39.2817,-76.5417,0,1,Shot - Wounded/Injured
2340520,6/26/22,Maryland,Baltimore,,600 block of Thames St,39.2818,-76.5929,0,2,Shot - Wounded/Injured
2395406,8/22/22,Maryland,Baltimore,,1200 block of Washington Blvd,39.2818,-76.6343,0,1,Shot - Wounded/Injured
2331119,6/15/22,Maryland,Baltimore,,2200 block of Ashton St,39.2819,-76.6516,1,0,"Shot - Dead (murder, accidental, suicide)"
2367669,7/23/22,Maryland,Baltimore,,4123 Frederick Ave,39.2819,-76.6843,1,0,"Shot - Dead (murder, accidental, suicide)"
2287416,4/24/22,Maryland,Baltimore,,4100 block of Frederick Ave,39.2819,-76.6834,0,1,Shot - Wounded/Injured
2332118,6/15/22,Maryland,Baltimore,,4100 block of Frederick Ave,39.2819,-76.6834,0,1,Shot - Wounded/Injured
2287402,4/25/22,Maryland,Baltimore,,1718 Thames St,39.282,-76.5919,1,0,"Shot - Dead (murder, accidental, suicide)
Bar/club incident - in or around establishment
Stolen/Illegally owned gun{s} recovered during arrest/warrant"
2212405,1/15/22,Maryland,Baltimore,,1700 block of Thames St,39.282,-76.5925,0,1,Shot - Wounded/Injured
2225770,2/2/22,Maryland,Baltimore,,1100 block of Carroll St,39.2821,-76.6314,0,1,Shot - Wounded/Injured
2235647,2/16/22,Maryland,Baltimore,,1700 block of Cole St,39.2822,-76.6435,0,2,Shot - Wounded/Injured
2248490,3/7/22,Maryland,Baltimore,,S Payson St and Christian St,39.2823,-76.6481,0,1,Shot - Wounded/Injured
2402048,8/29/22,Maryland,Baltimore,,1200 block of James St,39.2824,-76.6354,0,2,Shot - Wounded/Injured
2456984,11/9/22,Maryland,Baltimore,,4700 block of Amberley Ave,39.2824,-76.6931,0,1,Shot - Wounded/Injured
2413184,9/11/22,Maryland,Baltimore,,2600 block of Frederick Ave,39.2826,-76.6575,1,0,"Shot - Dead (murder, accidental, suicide)"
2232269,2/11/22,Maryland,Baltimore,,2413 Frederick Ave,39.2827,-76.6546,0,1,Shot - Wounded/Injured
2266721,3/30/22,Maryland,Baltimore,,1900 block of Christian St,39.2827,-76.6466,0,1,Shot - Wounded/Injured
2328542,6/12/22,Maryland,Baltimore,,1900 Block of Christian St,39.2827,-76.6466,0,1,Shot - Wounded/Injured
2250839,3/9/22,Maryland,Baltimore,,400 block of S Smallwood St,39.2828,-76.6514,1,0,"Shot - Dead (murder, accidental, suicide)"
2278579,4/14/22,Maryland,Baltimore,,1800 block of Wilkens Ave,39.2828,-76.6451,1,0,"Shot - Dead (murder, accidental, suicide)"
2454911,11/3/22,Maryland,Baltimore,,1800 block of Wilkens Ave,39.2828,-76.6451,1,0,"Shot - Dead (murder, accidental, suicide)"
2326045,6/8/22,Maryland,Baltimore,,1800 block of Wilkens Ave,39.2828,-76.6451,0,1,Shot - Wounded/Injured
2386888,8/14/22,Maryland,Baltimore,,3500 block of Old Frederick Rd,39.2828,-76.6751,0,2,Shot - Wounded/Injured
2207776,1/9/22,Maryland,Baltimore,,1100 block of Washington Blvd,39.2829,-76.6328,0,1,Shot - Wounded/Injured
2301241,5/13/22,Maryland,Baltimore,,S Smallwood St and Ramsay St,39.2829,-76.6512,0,1,Shot - Wounded/Injured
2311099,5/24/22,Maryland,Baltimore,,400 block of S Bentalou St,39.283,-76.6528,0,1,Shot - Wounded/Injured
2356345,7/11/22,Maryland,Baltimore,,400 block of S Bentalou St,39.283,-76.6528,0,1,Shot - Wounded/Injured
2398498,8/25/22,Maryland,Baltimore,,800 block of Kenwood Ave,39.2831,-76.5773,0,3,Shot - Wounded/Injured
2248499,3/7/22,Maryland,Baltimore,,1300 block of W Cross St,39.2832,-76.6328,0,1,Shot - Wounded/Injured
2256665,3/18/22,Maryland,Baltimore,,500 block of S Charles St,39.2832,-76.6146,1,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, suicide)"
2425804,9/28/22,Maryland,Baltimore,,708 S Broadway,39.2832,-76.5936,1,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, suicide)"
2283126,4/19/22,Maryland,Baltimore,,1800 block of Ramsay St,39.2833,-76.6458,1,0,"Shot - Dead (murder, accidental, suicide)"
2323763,6/7/22,Maryland,Baltimore,,1900 block of Ramsay St,39.2833,-76.6472,1,0,"Shot - Dead (murder, accidental, suicide)"
2334248,6/18/22,Maryland,Baltimore,,1900 block of Ramsey St,39.2833,-76.6472,1,0,"Shot - Dead (murder, accidental, suicide)"
2433824,10/9/22,Maryland,Baltimore,,200 block of S Augusta Ave,39.2833,-76.6851,0,1,Shot - Wounded/Injured
2270298,3/31/22,Maryland,Baltimore,,1641 Aliceanna St,39.2833,-76.5933,0,1,"Shot - Wounded/Injured
Accidental Shooting
Accidental Shooting - Injury
Accidental/Negligent Discharge
Self-Inflicted (not suicide or suicide attempt - NO PERP)"
2322536,6/5/22,Maryland,Baltimore,,200 block of S Loudon Ave,39.2834,-76.6824,1,0,"Shot - Dead (murder, accidental, suicide)"
2361414,7/16/22,Maryland,Baltimore,,1300 block of Ramsey St,39.2834,-76.6378,1,0,"Shot - Dead (murder, accidental, suicide)"
2399259,8/26/22,Maryland,Baltimore,,200 block of S Loudon Ave,39.2834,-76.6824,0,1,Shot - Wounded/Injured
2297711,5/8/22,Maryland,Baltimore,,325 Furrow St,39.2835,-76.6517,1,0,"Shot - Dead (murder, accidental, suicide)
Drug involvement
Kidnapping/abductions/hostage"
2275690,4/10/22,Maryland,Baltimore,,2100 block of Wilhelm St,39.2837,-76.6502,0,1,Shot - Wounded/Injured
2318918,6/2/22,Maryland,Baltimore,,300 block of S Pulaski St,39.2838,-76.65,1,0,"Shot - Dead (murder, accidental, suicide)"
2321489,6/4/22,Maryland,Baltimore,,1900 block of Wilhelm St,39.2838,-76.6467,1,0,"Shot - Dead (murder, accidental, suicide)"
2353451,7/7/22,Maryland,Baltimore,,414 Light St,39.2838,-76.6137,1,0,"Shot - Dead (murder, accidental, suicide)
Possession of gun by felon or prohibited person"
2306309,5/12/22,Maryland,Baltimore,,1800 block of Wilhelm St,39.2839,-76.6454,1,0,"Shot - Dead (murder, accidental, suicide)"
2333084,6/16/22,Maryland,Baltimore,,10 block of Beechfield Ave,39.2839,-76.6934,0,1,Shot - Wounded/Injured
2201838,1/1/22,Maryland,Baltimore,,,39.284,-76.5934,0,1,Shot - Wounded/Injured
2442155,10/21/22,Maryland,Baltimore,,600 block of S Exeter St,39.284,-76.6001,0,1,"Shot - Wounded/Injured
Defensive Use
Defensive Use - Victim stops crime"
2243492,2/28/22,Maryland,Baltimore,,200 block of S Monastery Ave,39.2841,-76.6811,1,0,"Shot - Dead (murder, accidental, suicide)"
2274725,4/8/22,Maryland,Baltimore,,300 block of South Monroe St,39.2841,-76.6469,0,1,Shot - Wounded/Injured
2404471,9/1/22,Maryland,Baltimore,,2500 block of McHenry St,39.2843,-76.6561,1,0,"Shot - Dead (murder, accidental, suicide)"
2207769,1/9/22,Maryland,Baltimore,,1800 block of McHenry St,39.2843,-76.645,0,1,Shot - Wounded/Injured
2342349,6/26/22,Maryland,Baltimore,,600 block of S Broadway,39.2844,-76.5938,0,2,Shot - Wounded/Injured
2236180,2/17/22,Maryland,Baltimore,,3200 block of Lohrs Lane,39.285,-76.6704,0,1,Shot - Wounded/Injured
2209740,1/12/22,Maryland,Baltimore,,600 block of Gusryan Ave,39.2852,-76.5407,1,0,"Shot - Dead (murder, accidental, suicide)"
2386687,8/13/22,Maryland,Baltimore,,200 block of S Stricker St,39.2853,-76.641,0,1,Shot - Wounded/Injured
2398496,8/25/22,Maryland,Baltimore,,100 block of Collins Ave,39.2853,-76.6838,0,1,Shot - Wounded/Injured
2490238,12/29/22,Maryland,Baltimore,,2004 W Pratt St,39.2854,-76.6488,1,0,"Shot - Dead (murder, accidental, suicide)"
2213510,1/17/22,Maryland,Baltimore,,2000 block of W Pratt St,39.2854,-76.6487,0,2,Shot - Wounded/Injured
2450917,11/1/22,Maryland,Baltimore,,2000 block of W Pratt St,39.2854,-76.6487,0,4,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)"
2229437,2/8/22,Maryland,Baltimore,,100 block of S Franklintown R,39.2855,-76.6587,0,1,Shot - Wounded/Injured
2367643,7/23/22,Maryland,Baltimore,,1300 block of W Pratt St,39.2856,-76.638,0,1,Shot - Wounded/Injured
2218947,1/24/22,Maryland,Baltimore,,1700 block of Eastern Ave,39.2857,-76.5932,1,0,"Shot - Dead (murder, accidental, suicide)"
2489060,12/27/22,Maryland,Baltimore,,50 block of S Caton Ave,39.2857,-76.6735,0,1,Shot - Wounded/Injured
2242225,2/26/22,Maryland,Baltimore,,2100 Block of Frederick Ave,39.2858,-76.6501,0,1,Shot - Wounded/Injured
2279318,4/15/22,Maryland,Baltimore,,W Baltimore St and S Hilton St,39.2858,-76.6723,0,1,"Shot - Wounded/Injured
Armed robbery with injury/death and/or evidence of DGU found"
2368439,7/23/22,Maryland,Baltimore,,Lemmon St and S Calhoun St,39.286,-76.6394,0,1,Shot - Wounded/Injured
2438749,10/15/22,Maryland,Baltimore,,50 S Monastery Ave,39.2861,-76.679,1,0,"Shot - Dead (murder, accidental, suicide)"
2340140,6/24/22,Maryland,Baltimore,,100 block of S Mount St,39.2862,-76.6439,0,1,Shot - Wounded/Injured
2242227,2/25/22,Maryland,Baltimore,,10 N Rosedale St,39.2863,-76.6692,0,1,Shot - Wounded/Injured
2252072,3/12/22,Maryland,Baltimore,,800 block of Stiles St,39.2864,-76.6036,1,0,"Shot - Dead (murder, accidental, suicide)"
2314819,5/28/22,Maryland,Baltimore,,Pratt St and Light St,39.2865,-76.6135,1,2,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, suicide)"
2300384,5/12/22,Maryland,Baltimore,,100 block of S Carrollton Ave,39.2866,-76.6368,0,1,Shot - Wounded/Injured
2386893,8/13/22,Maryland,Baltimore,,1200 block of W Lombard St,39.2868,-76.6367,1,0,"Shot - Dead (murder, accidental, suicide)"
2368922,7/23/22,Maryland,Baltimore,,Boyd St and S Carey St,39.287,-76.6381,0,1,Shot - Wounded/Injured
2370562,7/26/22,Maryland,Baltimore,,Hollins St and S Smallwood St,39.287,-76.6514,0,1,Shot - Wounded/Injured
2355099,7/9/22,Maryland,Baltimore,,4800 block of Eastern Ave,39.2872,-76.556,0,1,Shot - Wounded/Injured
2333074,6/16/22,Maryland,Baltimore,,3500 block of W Caton Ave,39.2874,-76.6748,1,0,"Shot - Dead (murder, accidental, suicide)"
2473607,12/3/22,Maryland,Baltimore,,3500 block of W Caton Ave,39.2874,-76.6748,0,1,Shot - Wounded/Injured
2346640,7/2/22,Maryland,Baltimore,,5800 block of Eastern Ave,39.2875,-76.5461,0,1,"Shot - Wounded/Injured
Armed robbery with injury/death and/or evidence of DGU found"
2335421,6/19/22,Maryland,Baltimore,,2800 block of Kinsey Ave,39.2881,-76.6613,1,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, suicide)"
2244526,3/1/22,Maryland,Baltimore,,10 block of S Carey St,39.2882,-76.6383,1,0,"Shot - Dead (murder, accidental, suicide)"
2486170,12/21/22,Maryland,Baltimore,,50 block of S Howard St,39.2882,-76.6193,1,0,"Shot - Dead (murder, accidental, suicide)"
2211713,1/14/22,Maryland,Baltimore,,,39.2882,-76.546,0,1,Shot - Wounded/Injured
2440160,10/17/22,Maryland,Baltimore,,3600 block of W Caton Ave,39.2883,-76.6763,0,1,Shot - Wounded/Injured
2313040,5/26/22,Maryland,Baltimore,,10 block of N Catherine St,39.2884,-76.6565,1,0,"Shot - Dead (murder, accidental, suicide)"
2355096,7/9/22,Maryland,Baltimore,,2500 block of W Fairmount Ave,39.2885,-76.6567,0,2,Shot - Wounded/Injured
2362086,7/17/22,Maryland,Baltimore,,2700 block of W Fairmount Ave,39.2885,-76.6596,0,1,Shot - Wounded/Injured
2486491,12/22/22,Maryland,Baltimore,,1700 block of W Baltimore St,39.2885,-76.644,0,1,Shot - Wounded/Injured
2470728,11/29/22,Maryland,Baltimore,,100 block of N Kossuth St,39.2886,-76.6738,1,0,"Shot - Dead (murder, accidental, suicide)
Ghost gun"
2217690,1/22/22,Maryland,Baltimore,,100 block of Water St,39.2886,-76.6088,0,1,Shot - Wounded/Injured
2268815,4/2/22,Maryland,Baltimore,,1300 block of W Baltimore St,39.2887,-76.638,1,0,"Shot - Dead (murder, accidental, suicide)"
2359861,7/14/22,Maryland,Baltimore,,1100 block of W Baltimore St,39.2888,-76.6358,0,1,Shot - Wounded/Injured
2389265,8/16/22,Maryland,Baltimore,,1200 block of W Baltimore St,39.2889,-76.637,0,1,Shot - Wounded/Injured
2281841,4/16/22,Maryland,Baltimore,,34 Market Pl,39.2889,-76.6072,0,2,"Shot - Wounded/Injured
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator shot"
2293273,5/3/22,Maryland,Baltimore,,700 block of W Baltimore St,39.2892,-76.6269,0,1,Shot - Wounded/Injured
2332113,6/16/22,Maryland,Baltimore,,10 block of S Calvert St,39.2892,-76.6127,1,2,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, suicide)"
2448130,10/29/22,Maryland,Baltimore,,50 block of N Gilmor St,39.2893,-76.6424,1,0,"Shot - Dead (murder, accidental, suicide)"
2308127,5/20/22,Maryland,Baltimore,,800 block of Braeside Rd,39.2893,-76.7142,0,1,Shot - Wounded/Injured
2294906,5/4/22,Maryland,Baltimore,,12 N Eutaw St,39.2894,-76.6213,0,1,Shot - Wounded/Injured
2210800,1/12/22,Maryland,Baltimore,,,39.2896,-76.6084,0,1,Shot - Wounded/Injured
2342958,6/28/22,Maryland,Baltimore,,W Fayette St and N Fulton Ave,39.2896,-76.6453,0,1,Shot - Wounded/Injured
2231874,2/10/22,Maryland,Baltimore,,100 block of N Smallwood St,39.2897,-76.6517,0,1,Shot - Wounded/Injured
2327596,6/11/22,Maryland,Baltimore,,50 block of Poppleton St,39.2898,-76.6323,0,1,Shot - Wounded/Injured
2210819,1/13/22,Maryland,Baltimore,,5457 Baltimore National Pike,39.2899,-76.7183,1,0,"Shot - Dead (murder, accidental, suicide)"
2243044,2/27/22,Maryland,Baltimore,,400 block of E Baltimore St,39.29,-76.61,0,1,Shot - Wounded/Injured
2336217,6/21/22,Maryland,Baltimore,,,39.29,-76.6085,0,1,Shot - Wounded/Injured
2423222,9/25/22,Maryland,Baltimore,,400 block of E Baltimore St,39.29,-76.61,0,1,Shot - Wounded/Injured
2331113,6/15/22,Maryland,Baltimore,,,39.2901,-76.6083,0,1,Shot - Wounded/Injured
2364041,7/19/22,Maryland,Baltimore,,100 block of S Broadway,39.2901,-76.5943,0,1,Shot - Wounded/Injured
2294974,5/5/22,Maryland,Baltimore,,200 block of S Eaton St,39.2902,-76.5657,1,0,"Shot - Dead (murder, accidental, suicide)"
2207773,1/9/22,Maryland,Baltimore,,100 block of N Fremont Ave,39.2902,-76.6297,0,1,"Shot - Wounded/Injured
Drive-by (car to street, car to car)"
2227930,2/6/22,Maryland,Baltimore,,,39.2903,-76.6066,0,1,Shot - Wounded/Injured
2316575,5/30/22,Maryland,Baltimore,,1900 block of N Fountain Green Rd,39.2904,-76.6122,1,0,"Shot - Dead (murder, accidental, suicide)"
2212772,1/15/22,Maryland,Baltimore,,,39.2904,-76.6122,0,1,Shot - Wounded/Injured
2212767,1/15/22,Maryland,Baltimore,,,39.2904,-76.6122,0,1,Shot - Wounded/Injured
2219795,1/24/22,Maryland,Baltimore,,,39.2904,-76.6122,0,1,Shot - Wounded/Injured
2229982,2/8/22,Maryland,Baltimore,,600 block of S Smallwood St,39.2904,-76.6122,0,1,Shot - Wounded/Injured
2236176,2/17/22,Maryland,Baltimore,,,39.2904,-76.6122,0,1,Shot - Wounded/Injured
2262340,3/24/22,Maryland,Baltimore,,,39.2904,-76.6122,0,1,Shot - Wounded/Injured
2284000,4/20/22,Maryland,Baltimore,,,39.2904,-76.6122,0,1,Shot - Wounded/Injured
2293275,5/2/22,Maryland,Baltimore,,,39.2904,-76.6122,0,1,Shot - Wounded/Injured
2301231,5/13/22,Maryland,Baltimore,,,39.2904,-76.6122,0,1,Shot - Wounded/Injured
2311101,5/24/22,Maryland,Baltimore,,,39.2904,-76.6122,0,1,Shot - Wounded/Injured
2341149,6/26/22,Maryland,Baltimore,,1300 Block of Laurent St,39.2904,-76.6122,0,1,Shot - Wounded/Injured
2350238,7/4/22,Maryland,Baltimore,,,39.2904,-76.6122,0,1,Shot - Wounded/Injured
2359156,7/13/22,Maryland,Baltimore,,,39.2904,-76.6122,0,1,Shot - Wounded/Injured
2360144,7/14/22,Maryland,Baltimore,,,39.2904,-76.6122,0,1,Shot - Wounded/Injured
2368914,7/22/22,Maryland,Baltimore,,,39.2904,-76.6122,0,1,Shot - Wounded/Injured
2368073,7/23/22,Maryland,Baltimore,,,39.2904,-76.6122,0,2,Shot - Wounded/Injured
2382991,8/8/22,Maryland,Baltimore,,,39.2904,-76.6122,0,2,Shot - Wounded/Injured
2393247,8/20/22,Maryland,Baltimore,,,39.2904,-76.6122,0,1,Shot - Wounded/Injured
2393699,8/21/22,Maryland,Baltimore,,,39.2904,-76.6122,0,1,Shot - Wounded/Injured
2407041,9/5/22,Maryland,Baltimore,,,39.2904,-76.6122,0,1,Shot - Wounded/Injured
2411573,9/10/22,Maryland,Baltimore,,,39.2904,-76.6122,0,1,Shot - Wounded/Injured
2417272,9/17/22,Maryland,Baltimore,,,39.2904,-76.6122,0,1,Shot - Wounded/Injured
2442731,10/20/22,Maryland,Baltimore,,,39.2904,-76.6122,0,1,Shot - Wounded/Injured
2447150,10/28/22,Maryland,Baltimore,,,39.2904,-76.6122,0,1,Shot - Wounded/Injured
2450000,11/1/22,Maryland,Baltimore,,,39.2904,-76.6122,0,1,Shot - Wounded/Injured
2453982,11/5/22,Maryland,Baltimore,,,39.2904,-76.6122,0,1,Shot - Wounded/Injured
2480596,12/14/22,Maryland,Baltimore,,,39.2904,-76.6122,0,1,Shot - Wounded/Injured
2480598,12/14/22,Maryland,Baltimore,,,39.2904,-76.6122,0,1,Shot - Wounded/Injured
2330197,6/11/22,Maryland,Baltimore,,Melrob Ct,39.2904,-76.6122,0,2,"Shot - Wounded/Injured
Armed robbery with injury/death and/or evidence of DGU found"
2303499,5/16/22,Maryland,Baltimore,,MD-200 and Shady Grove Rd,39.2904,-76.6122,0,1,"Shot - Wounded/Injured
Drive-by (car to street, car to car)"
2328552,6/12/22,Maryland,Baltimore,,3600 bock of W Lexington St,39.2905,-76.6772,1,0,"Shot - Dead (murder, accidental, suicide)"
2252070,3/11/22,Maryland,Baltimore,,2200 block of W Lexington St,39.2906,-76.6518,1,0,"Shot - Dead (murder, accidental, suicide)"
2401233,8/29/22,Maryland,Baltimore,,2100 block of W Lexington St,39.2907,-76.6505,0,2,Shot - Wounded/Injured
2446061,10/26/22,Maryland,Baltimore,,2100 block of W Lexington St,39.2907,-76.6505,0,1,Shot - Wounded/Injured
2378195,8/2/22,Maryland,Baltimore,,200 block of N Fremont Ave,39.291,-76.6301,0,1,Shot - Wounded/Injured
2265222,3/28/22,Maryland,Baltimore,,10 block of Ann St,39.2911,-76.5919,0,1,Shot - Wounded/Injured
2444305,10/24/22,Maryland,Baltimore,,6400 block of E Pratt St,39.2913,-76.539,0,1,"Shot - Wounded/Injured
LOCKDOWN/ALERT ONLY:  No GV Incident Occurred Onsite"
2279315,4/15/22,Maryland,Baltimore,,4500 block of Birchwood Dr,39.2914,-76.6906,0,1,Shot - Wounded/Injured
2375069,7/31/22,Maryland,Baltimore,,3500 block of E Lombard St,39.2915,-76.5681,0,1,Shot - Wounded/Injured
2454523,11/7/22,Maryland,Baltimore,,4020 E Lombard St,39.2917,-76.563,1,0,"Shot - Dead (murder, accidental, suicide)"
2432794,10/6/22,Maryland,Baltimore,,300 block of West Lexington St,39.2917,-76.6205,0,1,Shot - Wounded/Injured
2488750,12/26/22,Maryland,Baltimore,,10 block of S Highland St,39.2918,-76.5696,0,1,"Shot - Wounded/Injured
Armed robbery with injury/death and/or evidence of DGU found"
2212402,1/15/22,Maryland,Baltimore,,300 block of Fallsway,39.2921,-76.6075,0,2,Shot - Wounded/Injured
2480594,12/13/22,Maryland,Baltimore,,300 block of N Bruce St,39.2922,-76.6448,0,1,Shot - Wounded/Injured
2296421,5/6/22,Maryland,Baltimore,,500 block of Normandy Ave,39.2926,-76.6818,0,1,Shot - Wounded/Injured
2428655,10/2/22,Maryland,Baltimore,,Baltimore St and Conkling St,39.2926,-76.5675,0,1,Shot - Wounded/Injured
2408259,9/6/22,Maryland,Baltimore,,3400 block of E Baltimore St,39.2927,-76.5693,0,1,Shot - Wounded/Injured
2445752,10/25/22,Maryland,Baltimore,,100 block of Anne St,39.2928,-76.5918,0,1,Shot - Wounded/Injured
2362769,7/18/22,Maryland,Baltimore,,1400 block of E Fayette St,39.2932,-76.5985,1,0,"Shot - Dead (murder, accidental, suicide)"
2388273,8/15/22,Maryland,Baltimore,,300 block of Park Ave,39.2932,-76.6183,1,0,"Shot - Dead (murder, accidental, suicide)"
